1, none, minecraft:the_void, MONSTER, decoration_delight:stool_entity,20,4,4
3530, none, terralith:brushland, MONSTER, eidolon:zombie_brute,60,1,3
3531, none, terralith:brushland, MONSTER, decoration_delight:stool_entity,20,4,4
3532, none, terralith:brushland, MONSTER, tconstruct:sky_slime,80,2,4
3533, none, terralith:brushland, MONSTER, goety:wraith,20,1,1
3534, none, terralith:brushland, MONSTER, goety:warlock,10,1,1
3535, none, terralith:brushland, MONSTER, quark:stoneling,80,1,1
3536, none, terralith:brushland, MONSTER, quark:toretoise,80,2,4
3537, none, terralith:brushland, CREATURE, minecraft:horse,10,2,6
3538, none, terralith:brushland, CREATURE, minecraft:donkey,10,1,1
3539, none, terralith:brushland, CREATURE, naturalist:snail,10,2,3
3540, none, terralith:brushland, CREATURE, naturalist:rattlesnake,10,1,1
3541, none, terralith:brushland, CREATURE, naturalist:cardinal,10,1,4
3542, none, terralith:brushland, CREATURE, naturalist:rhino,15,1,3
3543, none, terralith:brushland, CREATURE, naturalist:lion,10,3,5
3544, none, terralith:brushland, CREATURE, naturalist:elephant,10,2,3
3545, none, terralith:brushland, CREATURE, naturalist:zebra,10,2,3
3546, none, terralith:brushland, CREATURE, naturalist:giraffe,10,1,3
3547, none, terralith:brushland, CREATURE, naturalist:hippo,15,3,4
3548, none, terralith:brushland, CREATURE, naturalist:vulture,15,2,4
3549, none, terralith:brushland, AMBIENT, minecraft:bat,10,8,8
3550, none, terralith:brushland, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid,10,4,6
3551, none, terralith:skylands_spring, MONSTER, minecraft:spider,80,4,4
3552, none, terralith:skylands_spring, MONSTER, minecraft:zombie,80,4,4
3553, none, terralith:skylands_spring, MONSTER, minecraft:zombie_villager,10,1,1
3554, none, terralith:skylands_spring, MONSTER, minecraft:skeleton,80,4,4
3555, none, terralith:skylands_spring, MONSTER, minecraft:creeper,80,4,4
3556, none, terralith:skylands_spring, MONSTER, minecraft:slime,80,4,4
3557, none, terralith:skylands_spring, MONSTER, minecraft:enderman,5,1,4
3558, none, terralith:skylands_spring, MONSTER, minecraft:witch,5,1,1
3559, none, terralith:skylands_spring, MONSTER, minecraft:drowned,10,1,1
3560, none, terralith:skylands_spring, MONSTER, eidolon:wraith,60,1,3
3561, none, terralith:skylands_spring, MONSTER, eidolon:zombie_brute,60,1,3
3562, none, terralith:skylands_spring, MONSTER, decoration_delight:stool_entity,20,4,4
3563, none, terralith:skylands_spring, MONSTER, tconstruct:sky_slime,80,2,4
3564, none, terralith:skylands_spring, MONSTER, goety:wraith,20,1,1
3565, none, terralith:skylands_spring, MONSTER, goety:warlock,10,1,1
3566, none, terralith:skylands_spring, MONSTER, quark:stoneling,80,1,1
3567, none, terralith:skylands_spring, MONSTER, quark:toretoise,80,2,4
3568, none, terralith:skylands_spring, CREATURE, minecraft:rabbit,10,4,4
3569, none, terralith:skylands_spring, CREATURE, naturalist:snail,10,2,3
3570, none, terralith:skylands_spring, CREATURE, naturalist:snake,10,1,1
3571, none, terralith:skylands_spring, CREATURE, naturalist:bear,10,1,2
3572, none, terralith:skylands_spring, CREATURE, naturalist:deer,10,1,3
3573, none, terralith:skylands_spring, CREATURE, naturalist:cardinal,10,1,4
3574, none, terralith:skylands_spring, CREATURE, naturalist:robin,10,1,4
3575, none, terralith:skylands_spring, CREATURE, naturalist:butterfly,10,1,3
3576, none, terralith:skylands_spring, CREATURE, naturalist:lizard,15,1,2
3577, none, terralith:skylands_spring, AMBIENT, minecraft:bat,10,8,8
3578, none, terralith:skylands_spring, AMBIENT, naturalist:firefly,10,2,3
3579, none, terralith:skylands_spring, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid,10,4,6
3580, none, terralith:skylands_spring, WATER_CREATURE, minecraft:squid,10,1,4
3581, none, terralith:skylands_spring, WATER_CREATURE, minecraft:dolphin,10,1,2
3582, none, terralith:skylands_spring, WATER_AMBIENT, minecraft:cod,10,3,6
3583, none, terralith:rocky_shrubland, MONSTER, minecraft:spider,80,4,4
3584, none, terralith:rocky_shrubland, MONSTER, minecraft:zombie,80,4,4
3585, none, terralith:rocky_shrubland, MONSTER, minecraft:zombie_villager,10,1,1
3586, none, terralith:rocky_shrubland, MONSTER, minecraft:skeleton,80,4,4
3587, none, terralith:rocky_shrubland, MONSTER, minecraft:creeper,80,4,4
3588, none, terralith:rocky_shrubland, MONSTER, minecraft:slime,80,4,4
3589, none, terralith:rocky_shrubland, MONSTER, minecraft:enderman,5,1,4
3590, none, terralith:rocky_shrubland, MONSTER, eidolon:wraith,60,1,3
3591, none, terralith:rocky_shrubland, MONSTER, graveyard:nightmare,10,1,1
3592, none, terralith:rocky_shrubland, MONSTER, graveyard:skeleton_creeper,25,1,4
3593, none, terralith:rocky_shrubland, MONSTER, eidolon:zombie_brute,60,1,3
3594, none, terralith:rocky_shrubland, MONSTER, decoration_delight:stool_entity,20,4,4
3595, none, terralith:rocky_shrubland, MONSTER, tconstruct:sky_slime,80,2,4
3596, none, terralith:rocky_shrubland, MONSTER, savage_and_ravage:iceologer,10,1,1
3597, none, terralith:rocky_shrubland, MONSTER, goety:wraith,20,1,1
3598, none, terralith:rocky_shrubland, MONSTER, goety:warlock,10,1,1
3599, none, terralith:rocky_shrubland, MONSTER, quark:stoneling,80,1,1
3600, none, terralith:rocky_shrubland, MONSTER, quark:toretoise,80,2,4
3601, none, terralith:rocky_shrubland, CREATURE, minecraft:horse,10,2,6
3602, none, terralith:rocky_shrubland, CREATURE, minecraft:donkey,10,1,3
3603, none, terralith:rocky_shrubland, CREATURE, eidolon:slimy_slug,10,2,3
3604, none, terralith:rocky_shrubland, CREATURE, hamsters:hamster,10,1,1
3605, none, terralith:rocky_shrubland, CREATURE, naturalist:snail,10,2,3
3606, none, terralith:rocky_shrubland, CREATURE, naturalist:snake,10,1,1
3607, none, terralith:rocky_shrubland, CREATURE, naturalist:bluejay,10,1,4
3608, none, terralith:rocky_shrubland, CREATURE, naturalist:robin,10,1,4
3609, none, terralith:rocky_shrubland, CREATURE, naturalist:butterfly,10,1,3
3610, none, terralith:rocky_shrubland, AMBIENT, minecraft:bat,10,8,8
3611, none, terralith:rocky_shrubland, AMBIENT, naturalist:firefly,10,2,3
3612, none, terralith:rocky_shrubland, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid,10,4,6
3613, none, terralith:windswept_spires, MONSTER, minecraft:spider,80,4,4
3614, none, terralith:windswept_spires, MONSTER, minecraft:zombie,80,4,4
3615, none, terralith:windswept_spires, MONSTER, minecraft:zombie_villager,10,1,1
3616, none, terralith:windswept_spires, MONSTER, minecraft:skeleton,80,4,4
3617, none, terralith:windswept_spires, MONSTER, minecraft:creeper,80,4,4
3618, none, terralith:windswept_spires, MONSTER, minecraft:slime,80,4,4
3619, none, terralith:windswept_spires, MONSTER, minecraft:enderman,5,1,4
3620, none, terralith:windswept_spires, MONSTER, minecraft:witch,5,1,1
3621, none, terralith:windswept_spires, MONSTER, eidolon:wraith,60,1,3
3622, none, terralith:windswept_spires, MONSTER, graveyard:skeleton_creeper,25,1,4
3623, none, terralith:windswept_spires, MONSTER, eidolon:zombie_brute,60,1,3
3624, none, terralith:windswept_spires, MONSTER, decoration_delight:stool_entity,20,4,4
3625, none, terralith:windswept_spires, MONSTER, tconstruct:sky_slime,80,2,4
3626, none, terralith:windswept_spires, MONSTER, goety:wraith,20,1,1
3627, none, terralith:windswept_spires, MONSTER, goety:warlock,10,1,1
3628, none, terralith:windswept_spires, MONSTER, quark:stoneling,80,1,1
3629, none, terralith:windswept_spires, MONSTER, quark:toretoise,80,2,4
3630, none, terralith:windswept_spires, CREATURE, minecraft:llama,10,4,6
3631, none, terralith:windswept_spires, CREATURE, naturalist:snail,10,2,3
3632, none, terralith:windswept_spires, CREATURE, naturalist:bluejay,10,1,4
3633, none, terralith:windswept_spires, CREATURE, naturalist:canary,10,1,4
3634, none, terralith:windswept_spires, AMBIENT, minecraft:bat,10,8,8
3635, none, terralith:windswept_spires, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid,10,4,6
3636, none, terralith:granite_cliffs, MONSTER, minecraft:spider,80,4,4
3637, none, terralith:granite_cliffs, MONSTER, minecraft:zombie,80,4,4
3638, none, terralith:granite_cliffs, MONSTER, minecraft:zombie_villager,10,1,1
3639, none, terralith:granite_cliffs, MONSTER, minecraft:skeleton,80,4,4
3640, none, terralith:granite_cliffs, MONSTER, minecraft:creeper,80,4,4
3641, none, terralith:granite_cliffs, MONSTER, minecraft:slime,80,4,4
3642, none, terralith:granite_cliffs, MONSTER, minecraft:enderman,5,1,4
3643, none, terralith:granite_cliffs, MONSTER, minecraft:witch,5,1,1
3644, none, terralith:granite_cliffs, MONSTER, eidolon:wraith,60,1,3
3645, none, terralith:granite_cliffs, MONSTER, graveyard:skeleton_creeper,25,1,4
3646, none, terralith:granite_cliffs, MONSTER, eidolon:zombie_brute,60,1,3
3647, none, terralith:granite_cliffs, MONSTER, decoration_delight:stool_entity,20,4,4
3648, none, terralith:granite_cliffs, MONSTER, tconstruct:sky_slime,80,2,4
3649, none, terralith:granite_cliffs, MONSTER, goety:wraith,20,1,1
3650, none, terralith:granite_cliffs, MONSTER, goety:warlock,10,1,1
3651, none, terralith:granite_cliffs, MONSTER, quark:stoneling,80,1,1
3652, none, terralith:granite_cliffs, MONSTER, quark:toretoise,80,2,4
3653, none, terralith:granite_cliffs, CREATURE, eidolon:slimy_slug,10,2,5
3654, none, terralith:granite_cliffs, AMBIENT, minecraft:bat,10,8,8
3655, none, terralith:granite_cliffs, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid,10,4,6
3656, extreme_hills, terralith:rocky_mountains, MONSTER, minecraft:spider,80,4,4
3657, extreme_hills, terralith:rocky_mountains, MONSTER, minecraft:zombie,80,4,4
3658, extreme_hills, terralith:rocky_mountains, MONSTER, minecraft:zombie_villager,10,1,1
3659, extreme_hills, terralith:rocky_mountains, MONSTER, minecraft:skeleton,80,4,4
3660, extreme_hills, terralith:rocky_mountains, MONSTER, minecraft:creeper,80,4,4
3661, extreme_hills, terralith:rocky_mountains, MONSTER, minecraft:slime,80,4,4
3662, extreme_hills, terralith:rocky_mountains, MONSTER, minecraft:enderman,5,1,4
3663, extreme_hills, terralith:rocky_mountains, MONSTER, eidolon:wraith,60,1,3
3664, extreme_hills, terralith:rocky_mountains, MONSTER, graveyard:nightmare,10,1,1
3665, extreme_hills, terralith:rocky_mountains, MONSTER, graveyard:skeleton_creeper,25,1,4
3666, extreme_hills, terralith:rocky_mountains, MONSTER, eidolon:zombie_brute,60,1,3
3667, extreme_hills, terralith:rocky_mountains, MONSTER, decoration_delight:stool_entity,20,4,4
3668, extreme_hills, terralith:rocky_mountains, MONSTER, tconstruct:sky_slime,80,2,4
3669, extreme_hills, terralith:rocky_mountains, MONSTER, savage_and_ravage:iceologer,10,1,1
3670, extreme_hills, terralith:rocky_mountains, MONSTER, goety:wraith,20,1,1
3671, extreme_hills, terralith:rocky_mountains, MONSTER, goety:warlock,10,1,1
3672, extreme_hills, terralith:rocky_mountains, MONSTER, quark:stoneling,80,1,1
3673, extreme_hills, terralith:rocky_mountains, MONSTER, quark:toretoise,80,2,4
3674, extreme_hills, terralith:rocky_mountains, CREATURE, eidolon:slimy_slug,10,2,3
3675, extreme_hills, terralith:rocky_mountains, CREATURE, naturalist:snail,10,2,3
3676, extreme_hills, terralith:rocky_mountains, CREATURE, naturalist:bluejay,10,1,4
3677, extreme_hills, terralith:rocky_mountains, CREATURE, naturalist:canary,10,1,4
3678, extreme_hills, terralith:rocky_mountains, CREATURE, naturalist:robin,10,1,4
3679, extreme_hills, terralith:rocky_mountains, CREATURE, quark:shiba,40,1,3
3680, extreme_hills, terralith:rocky_mountains, AMBIENT, minecraft:bat,10,8,8
3681, extreme_hills, terralith:rocky_mountains, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid,10,4,6
3682, none, terralith:snowy_maple_forest, MONSTER, minecraft:spider,80,4,4
3683, none, terralith:snowy_maple_forest, MONSTER, minecraft:zombie,80,4,4
3684, none, terralith:snowy_maple_forest, MONSTER, minecraft:zombie_villager,10,1,1
3685, none, terralith:snowy_maple_forest, MONSTER, minecraft:skeleton,80,4,4
3686, none, terralith:snowy_maple_forest, MONSTER, minecraft:creeper,80,4,4
3687, none, terralith:snowy_maple_forest, MONSTER, minecraft:slime,80,4,4
3688, none, terralith:snowy_maple_forest, MONSTER, minecraft:enderman,5,1,4
3689, none, terralith:snowy_maple_forest, MONSTER, eidolon:wraith,60,1,3
3690, none, terralith:snowy_maple_forest, MONSTER, graveyard:nightmare,10,1,1
3691, none, terralith:snowy_maple_forest, MONSTER, graveyard:skeleton_creeper,25,1,4
3692, none, terralith:snowy_maple_forest, MONSTER, eidolon:zombie_brute,60,1,3
3693, none, terralith:snowy_maple_forest, MONSTER, decoration_delight:stool_entity,20,4,4
3694, none, terralith:snowy_maple_forest, MONSTER, tconstruct:sky_slime,80,2,4
3695, none, terralith:snowy_maple_forest, MONSTER, savage_and_ravage:iceologer,10,1,1
3696, none, terralith:snowy_maple_forest, MONSTER, goety:wraith,20,1,1
3697, none, terralith:snowy_maple_forest, MONSTER, goety:warlock,10,1,1
3698, none, terralith:snowy_maple_forest, MONSTER, quark:stoneling,80,1,1
3699, none, terralith:snowy_maple_forest, MONSTER, quark:toretoise,80,2,4
3700, none, terralith:snowy_maple_forest, CREATURE, minecraft:chicken,10,4,4
3701, none, terralith:snowy_maple_forest, CREATURE, minecraft:wolf,10,4,4
3702, none, terralith:snowy_maple_forest, CREATURE, minecraft:rabbit,10,2,3
3703, none, terralith:snowy_maple_forest, CREATURE, minecraft:fox,10,2,4
3704, none, terralith:snowy_maple_forest, CREATURE, eidolon:slimy_slug,10,2,3
3705, none, terralith:snowy_maple_forest, CREATURE, naturalist:bear,10,1,2
3706, none, terralith:snowy_maple_forest, CREATURE, naturalist:bluejay,10,1,4
3707, none, terralith:snowy_maple_forest, AMBIENT, minecraft:bat,10,8,8
3708, none, terralith:snowy_maple_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid,10,4,6
3709, none, terralith:snowy_shield, MONSTER, minecraft:spider,80,4,4
3710, none, terralith:snowy_shield, MONSTER, minecraft:zombie,80,4,4
3711, none, terralith:snowy_shield, MONSTER, minecraft:zombie_villager,10,1,1
3712, none, terralith:snowy_shield, MONSTER, minecraft:skeleton,80,4,4
3713, none, terralith:snowy_shield, MONSTER, minecraft:creeper,80,4,4
3714, none, terralith:snowy_shield, MONSTER, minecraft:slime,80,4,4
3715, none, terralith:snowy_shield, MONSTER, minecraft:enderman,5,1,4
3716, none, terralith:snowy_shield, MONSTER, eidolon:wraith,60,1,3
3717, none, terralith:snowy_shield, MONSTER, graveyard:nightmare,10,1,1
3718, none, terralith:snowy_shield, MONSTER, graveyard:skeleton_creeper,25,1,4
3719, none, terralith:snowy_shield, MONSTER, eidolon:zombie_brute,60,1,3
3720, none, terralith:snowy_shield, MONSTER, decoration_delight:stool_entity,20,4,4
3721, none, terralith:snowy_shield, MONSTER, tconstruct:sky_slime,80,2,4
3722, none, terralith:snowy_shield, MONSTER, savage_and_ravage:iceologer,10,1,1
3723, none, terralith:snowy_shield, MONSTER, goety:wraith,20,1,1
3724, none, terralith:snowy_shield, MONSTER, goety:warlock,10,1,1
3725, none, terralith:snowy_shield, MONSTER, quark:stoneling,80,1,1
3726, none, terralith:snowy_shield, MONSTER, quark:toretoise,80,2,4
3727, none, terralith:snowy_shield, CREATURE, minecraft:wolf,10,4,4
3728, none, terralith:snowy_shield, CREATURE, minecraft:rabbit,10,2,3
3729, none, terralith:snowy_shield, CREATURE, minecraft:chicken,10,2,4
3730, none, terralith:snowy_shield, CREATURE, eidolon:slimy_slug,10,2,3
3731, none, terralith:snowy_shield, CREATURE, naturalist:snail,10,2,3
3732, none, terralith:snowy_shield, CREATURE, naturalist:bluejay,10,1,4
3733, none, terralith:snowy_shield, CREATURE, naturalist:canary,10,1,4
3734, none, terralith:snowy_shield, AMBIENT, minecraft:bat,10,8,8
3735, none, terralith:snowy_shield, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid,10,4,6
3736, none, terralith:highlands, MONSTER, minecraft:spider,80,4,4
3737, none, terralith:highlands, MONSTER, minecraft:zombie,80,4,4
3738, none, terralith:highlands, MONSTER, minecraft:zombie_villager,10,1,1
3739, none, terralith:highlands, MONSTER, minecraft:skeleton,80,4,4
3740, none, terralith:highlands, MONSTER, minecraft:creeper,80,4,4
3741, none, terralith:highlands, MONSTER, minecraft:slime,80,4,4
3742, none, terralith:highlands, MONSTER, minecraft:enderman,5,1,4
3743, none, terralith:highlands, MONSTER, minecraft:witch,5,1,1
3744, none, terralith:highlands, MONSTER, eidolon:wraith,60,1,3
3745, none, terralith:highlands, MONSTER, graveyard:nightmare,10,1,1
3746, none, terralith:highlands, MONSTER, graveyard:skeleton_creeper,25,1,4
3747, none, terralith:highlands, MONSTER, eidolon:zombie_brute,60,1,3
3748, none, terralith:highlands, MONSTER, decoration_delight:stool_entity,20,4,4
3749, none, terralith:highlands, MONSTER, tconstruct:sky_slime,80,2,4
3750, none, terralith:highlands, MONSTER, goety:wraith,20,1,1
3751, none, terralith:highlands, MONSTER, goety:warlock,10,1,1
3752, none, terralith:highlands, MONSTER, quark:stoneling,80,1,1
3753, none, terralith:highlands, MONSTER, quark:toretoise,80,2,4
3754, none, terralith:highlands, CREATURE, minecraft:sheep,20,8,8
3755, none, terralith:highlands, CREATURE, minecraft:cow,25,8,8
3756, none, terralith:highlands, CREATURE, minecraft:horse,10,2,6
3757, none, terralith:highlands, CREATURE, minecraft:donkey,10,1,3
3758, none, terralith:highlands, CREATURE, eidolon:slimy_slug,10,2,3
3759, none, terralith:highlands, CREATURE, hamsters:hamster,10,1,1
3760, none, terralith:highlands, CREATURE, naturalist:snail,10,2,3
3761, none, terralith:highlands, CREATURE, naturalist:snake,10,1,1
3762, none, terralith:highlands, CREATURE, naturalist:canary,10,1,4
3763, none, terralith:highlands, CREATURE, naturalist:robin,10,1,4
3764, none, terralith:highlands, CREATURE, naturalist:butterfly,10,1,3
3765, none, terralith:highlands, AMBIENT, minecraft:bat,10,8,8
3766, none, terralith:highlands, AMBIENT, naturalist:firefly,10,2,3
3767, none, terralith:highlands, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid,10,4,6
3768, badlands, terralith:savanna_badlands, MONSTER, minecraft:spider,80,4,4
3769, badlands, terralith:savanna_badlands, MONSTER, minecraft:zombie,80,4,4
3770, badlands, terralith:savanna_badlands, MONSTER, minecraft:zombie_villager,10,1,1
3771, badlands, terralith:savanna_badlands, MONSTER, minecraft:skeleton,80,4,4
3772, badlands, terralith:savanna_badlands, MONSTER, minecraft:creeper,80,4,4
3773, badlands, terralith:savanna_badlands, MONSTER, minecraft:slime,80,4,4
3774, badlands, terralith:savanna_badlands, MONSTER, minecraft:enderman,5,1,4
3775, badlands, terralith:savanna_badlands, MONSTER, minecraft:witch,5,1,1
3776, badlands, terralith:savanna_badlands, MONSTER, eidolon:wraith,60,1,3
3777, badlands, terralith:savanna_badlands, MONSTER, graveyard:nightmare,10,1,1
3778, badlands, terralith:savanna_badlands, MONSTER, graveyard:skeleton_creeper,25,1,4
3779, badlands, terralith:savanna_badlands, MONSTER, eidolon:zombie_brute,60,1,3
3780, badlands, terralith:savanna_badlands, MONSTER, decoration_delight:stool_entity,20,4,4
3781, badlands, terralith:savanna_badlands, MONSTER, tconstruct:sky_slime,80,2,4
3782, badlands, terralith:savanna_badlands, MONSTER, goety:wraith,20,1,1
3783, badlands, terralith:savanna_badlands, MONSTER, goety:warlock,10,1,1
3784, badlands, terralith:savanna_badlands, MONSTER, quark:stoneling,80,1,1
3785, badlands, terralith:savanna_badlands, MONSTER, quark:toretoise,80,2,4
3786, badlands, terralith:savanna_badlands, CREATURE, minecraft:horse,10,2,6
3787, badlands, terralith:savanna_badlands, CREATURE, minecraft:donkey,10,1,1
3788, badlands, terralith:savanna_badlands, CREATURE, minecraft:llama,10,4,4
3789, badlands, terralith:savanna_badlands, CREATURE, naturalist:snail,10,2,3
3790, badlands, terralith:savanna_badlands, CREATURE, naturalist:rattlesnake,10,1,1
3791, badlands, terralith:savanna_badlands, CREATURE, naturalist:cardinal,10,1,4
3792, badlands, terralith:savanna_badlands, CREATURE, naturalist:rhino,15,1,3
3793, badlands, terralith:savanna_badlands, CREATURE, naturalist:lion,10,3,5
3794, badlands, terralith:savanna_badlands, CREATURE, naturalist:elephant,10,2,3
3795, badlands, terralith:savanna_badlands, CREATURE, naturalist:zebra,10,2,3
3796, badlands, terralith:savanna_badlands, CREATURE, naturalist:giraffe,10,1,3
3797, badlands, terralith:savanna_badlands, CREATURE, naturalist:hippo,15,3,4
3798, badlands, terralith:savanna_badlands, CREATURE, naturalist:vulture,15,2,4
3799, badlands, terralith:savanna_badlands, AMBIENT, minecraft:bat,10,8,8
3800, badlands, terralith:savanna_badlands, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid,10,4,6
3801, extreme_hills, terralith:scarlet_mountains, MONSTER, minecraft:spider,80,4,4
3802, extreme_hills, terralith:scarlet_mountains, MONSTER, minecraft:zombie,80,4,4
3803, extreme_hills, terralith:scarlet_mountains, MONSTER, minecraft:zombie_villager,10,1,1
3804, extreme_hills, terralith:scarlet_mountains, MONSTER, minecraft:skeleton,80,4,4
3805, extreme_hills, terralith:scarlet_mountains, MONSTER, minecraft:creeper,80,4,4
3806, extreme_hills, terralith:scarlet_mountains, MONSTER, minecraft:slime,80,4,4
3807, extreme_hills, terralith:scarlet_mountains, MONSTER, minecraft:enderman,5,1,4
3808, extreme_hills, terralith:scarlet_mountains, MONSTER, minecraft:witch,5,1,1
3809, extreme_hills, terralith:scarlet_mountains, MONSTER, eidolon:wraith,60,1,3
3810, extreme_hills, terralith:scarlet_mountains, MONSTER, graveyard:skeleton_creeper,25,1,4
3811, extreme_hills, terralith:scarlet_mountains, MONSTER, eidolon:zombie_brute,60,1,3
3812, extreme_hills, terralith:scarlet_mountains, MONSTER, decoration_delight:stool_entity,20,4,4
3813, extreme_hills, terralith:scarlet_mountains, MONSTER, tconstruct:sky_slime,80,2,4
3814, extreme_hills, terralith:scarlet_mountains, MONSTER, goety:wraith,20,1,1
3815, extreme_hills, terralith:scarlet_mountains, MONSTER, goety:warlock,10,1,1
3816, extreme_hills, terralith:scarlet_mountains, MONSTER, quark:stoneling,80,1,1
3817, extreme_hills, terralith:scarlet_mountains, MONSTER, quark:toretoise,80,2,4
3818, extreme_hills, terralith:scarlet_mountains, CREATURE, eidolon:slimy_slug,10,2,3
3819, extreme_hills, terralith:scarlet_mountains, CREATURE, naturalist:snail,10,2,3
3820, extreme_hills, terralith:scarlet_mountains, CREATURE, naturalist:bear,10,1,2
3821, extreme_hills, terralith:scarlet_mountains, CREATURE, naturalist:bluejay,10,1,4
3822, extreme_hills, terralith:scarlet_mountains, CREATURE, naturalist:canary,10,1,4
3823, extreme_hills, terralith:scarlet_mountains, CREATURE, naturalist:robin,10,1,4
3824, extreme_hills, terralith:scarlet_mountains, CREATURE, quark:shiba,40,1,3
3825, extreme_hills, terralith:scarlet_mountains, AMBIENT, minecraft:bat,10,8,8
3826, extreme_hills, terralith:scarlet_mountains, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid,10,4,6
3827, jungle, terralith:tropical_jungle, MONSTER, minecraft:spider,80,4,4
3828, jungle, terralith:tropical_jungle, MONSTER, minecraft:zombie,80,4,4
3829, jungle, terralith:tropical_jungle, MONSTER, minecraft:zombie_villager,10,1,1
3830, jungle, terralith:tropical_jungle, MONSTER, minecraft:skeleton,80,4,4
3831, jungle, terralith:tropical_jungle, MONSTER, minecraft:creeper,80,4,4
3832, jungle, terralith:tropical_jungle, MONSTER, minecraft:slime,80,4,4
3833, jungle, terralith:tropical_jungle, MONSTER, minecraft:enderman,5,1,4
3834, jungle, terralith:tropical_jungle, MONSTER, minecraft:witch,5,1,1
3835, jungle, terralith:tropical_jungle, MONSTER, minecraft:ocelot,10,1,3
3836, jungle, terralith:tropical_jungle, MONSTER, eidolon:wraith,60,1,3
3837, jungle, terralith:tropical_jungle, MONSTER, graveyard:skeleton_creeper,25,1,4
3838, jungle, terralith:tropical_jungle, MONSTER, eidolon:zombie_brute,60,1,3
3839, jungle, terralith:tropical_jungle, MONSTER, decoration_delight:stool_entity,20,4,4
3840, jungle, terralith:tropical_jungle, MONSTER, tconstruct:sky_slime,80,2,4
3841, jungle, terralith:tropical_jungle, MONSTER, goety:wraith,20,1,1
3842, jungle, terralith:tropical_jungle, MONSTER, goety:warlock,10,1,1
3843, jungle, terralith:tropical_jungle, MONSTER, quark:stoneling,80,1,1
3844, jungle, terralith:tropical_jungle, MONSTER, quark:toretoise,80,2,4
3845, jungle, terralith:tropical_jungle, CREATURE, minecraft:chicken,10,8,8
3846, jungle, terralith:tropical_jungle, CREATURE, minecraft:chicken,10,4,4
3847, jungle, terralith:tropical_jungle, CREATURE, minecraft:parrot,40,1,2
3848, jungle, terralith:tropical_jungle, CREATURE, minecraft:panda,10,1,2
3849, jungle, terralith:tropical_jungle, CREATURE, eidolon:slimy_slug,10,2,3
3850, jungle, terralith:tropical_jungle, CREATURE, eidolon:slimy_slug,10,2,5
3851, jungle, terralith:tropical_jungle, CREATURE, cnb:lizard,80,1,4
3852, jungle, terralith:tropical_jungle, CREATURE, naturalist:coral_snake,10,1,1
3853, jungle, terralith:tropical_jungle, CREATURE, naturalist:hippo,15,3,4
3854, jungle, terralith:tropical_jungle, CREATURE, naturalist:lizard,15,1,2
3855, jungle, terralith:tropical_jungle, CREATURE, naturalist:tortoise,15,1,2
3856, jungle, terralith:tropical_jungle, AMBIENT, minecraft:bat,10,8,8
3857, jungle, terralith:tropical_jungle, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid,10,4,6
3858, desert, terralith:sandstone_valley, MONSTER, minecraft:spider,80,4,4
3859, desert, terralith:sandstone_valley, MONSTER, minecraft:zombie,19,4,4
3860, desert, terralith:sandstone_valley, MONSTER, minecraft:zombie_villager,10,1,1
3861, desert, terralith:sandstone_valley, MONSTER, minecraft:skeleton,80,4,4
3862, desert, terralith:sandstone_valley, MONSTER, minecraft:creeper,80,4,4
3863, desert, terralith:sandstone_valley, MONSTER, minecraft:slime,80,4,4
3864, desert, terralith:sandstone_valley, MONSTER, minecraft:enderman,5,1,4
3865, desert, terralith:sandstone_valley, MONSTER, minecraft:witch,5,1,1
3866, desert, terralith:sandstone_valley, MONSTER, minecraft:husk,80,4,4
3867, desert, terralith:sandstone_valley, MONSTER, eidolon:wraith,60,1,3
3868, desert, terralith:sandstone_valley, MONSTER, graveyard:nightmare,10,1,1
3869, desert, terralith:sandstone_valley, MONSTER, graveyard:skeleton_creeper,25,1,4
3870, desert, terralith:sandstone_valley, MONSTER, eidolon:zombie_brute,60,1,3
3871, desert, terralith:sandstone_valley, MONSTER, decoration_delight:stool_entity,20,4,4
3872, desert, terralith:sandstone_valley, MONSTER, tconstruct:sky_slime,80,2,4
3873, desert, terralith:sandstone_valley, MONSTER, goety:wraith,20,1,1
3874, desert, terralith:sandstone_valley, MONSTER, goety:warlock,10,1,1
3875, desert, terralith:sandstone_valley, MONSTER, quark:stoneling,80,1,1
3876, desert, terralith:sandstone_valley, MONSTER, quark:toretoise,80,2,4
3877, desert, terralith:sandstone_valley, CREATURE, minecraft:rabbit,10,2,3
3878, desert, terralith:sandstone_valley, CREATURE, naturalist:snail,10,2,3
3879, desert, terralith:sandstone_valley, CREATURE, naturalist:rattlesnake,10,1,1
3880, desert, terralith:sandstone_valley, CREATURE, naturalist:bluejay,10,1,4
